date,Bolivia,Uruguay,Paraguay,Venezuela,Colombia,Ecuador,Peru,Chile,Argentina,Mexico
2019-04-01,18.885415433778967,17.07245166288254,9.953466041197188,10.501278517424195,22.451738921484235,16.66726579584866,34.29533928570345,28.622259015500877,24.81364000751822,20.729495964549027
2019-05-01,18.902597788421694,15.923737752529375,11.289905898513927,10.615539169075824,21.850657792326192,17.738845800277016,36.47593653495214,27.590555570306254,28.781172562114445,24.7489648064868
2019-06-01,19.381125689788135,14.123131668539358,10.49372123201088,10.075156997406648,22.015400915772435,16.266328314969858,34.00676799489935,26.885310932922845,26.408005665434015,24.248327123447517
2019-07-01,19.43762305522973,15.502904337756794,10.317023478859884,9.378639390487207,23.162598960553876,18.38725331106431,37.79524133112738,29.465199246303715,27.665222862723475,24.258098919487363
2019-08-01,19.41462101853352,15.707239443463807,8.99602540315679,11.719997493749453,23.04602818084814,16.860570482289816,36.73031448787349,29.629652938109043,31.11982641723989,24.791728221441986
2019-09-01,20.398128084662595,17.53082954997932,10.604338975020228,11.8273035088356,22.58842562908115,17.204369899202092,37.46122542738809,28.739497149187486,30.398260626915953,26.377976487725444
2019-10-01,17.74891767007519,20.690275522559567,10.112653838628775,11.5356509257579,22.780297647415974,21.46339253282627,36.72240727149067,29.36241942252871,30.83730702284509,24.678542992148667
2019-11-01,18.500209736731236,16.217024052482007,10.428385531668207,11.109023928328023,19.71344865859457,16.847607391254453,36.56212641082223,32.93512990848541,25.218038163470148,22.6794434275736
2019-12-01,19.147071026768273,16.23790613469338,11.91416154582994,10.31089206464056,21.80337729311054,16.34092689038189,35.31466423469017,33.26912345754565,30.193374841864255,22.474708439328513
2020-01-01,22.73646167219516,18.750612696945844,11.95603218914925,12.308926728773717,21.920096930039737,19.34954331622199,34.6052028446263,31.62571459627247,28.95709079686426,29.117565600022235
2020-02-01,16.916938466983613,17.287323200246572,9.598350595921882,11.705977855881637,21.53988819848143,16.2286346287606,33.56987216913283,30.296213105153956,23.578698345643524,25.311294195057762
2020-03-01,16.969724270997883,23.70586224562478,11.151840783771332,10.084656136192335,22.398785868477617,16.3045206555252,29.159877348133886,30.364366936994475,32.31243352524649,25.45051397361832
2020-04-01,12.865363896697101,17.866566160923767,12.893101234078225,11.830344799935107,21.65679135134257,12.859754980126693,26.028230004054173,29.486610939737727,30.03913134017706,25.83566657203746
2020-05-01,14.698280838288072,16.25109358999094,14.49640134358042,13.336744509420866,23.697840944706353,13.008117889688604,27.96625673079944,22.201472452342284,27.551487269431433,30.025631234202706
